lemma,lila_id,source,entry_id,senseGroup,sense_id,sense_prefix,example_text,example_prenote,example_trad,example_posnote
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s09,9,illud uelim sic habeas,Cic,"Convence-te, fica sabendo",
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s04,4,"illud uide, os ut sibi distorsit!",Ter,"Repara, que carranca ele faz!",
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s04,4,illum aget penna Fama,Hor,A Fama o levará nas azas,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s05,5,illum forma timere facit,Ov,A bellesa fal-o temer,
mos,lilaLemma:112831,Fonseca,Fonseca1798.n18688.e01,Fonseca1798.n18688.sg01,Fonseca1798.n18688.sg01.s99,X,imponere morem pacis populis,Virg,Impôr aos póvos as condições da paz,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s05,5,"in agrum Hor. Sát. I, 8, 12 “no sentido do campo” i. e., em profundidade.",,,
fides,lilaLemma:103260,Velez,Velez1744.n1345.e01,Velez1744.n1345.sg01,Velez1744.n1345.sg01.s99,X,in alicuius fide esse,,estar debaixo da protecçaõ de alguem,
eo,lilaLemma:101183,Velez,Velez1744.n1182.e01,Velez1744.n1182.sg01,Velez1744.n1182.sg01.s99,X,in alicuius sententiam pedibus ire,,seguir o parecer de alguem,
pars,lilaLemma:116084,Faria,Faria1994.n22363.e01,Faria1994.n22363.sg01,Faria1994.n22363.sg01.s13,13,in aliquam partem “em tal ou tal sentido” Cíc. Amer. 56.,,,
consilium,lilaLemma:96060,Fonseca,Fonseca1798.n06489.e01,Fonseca1798.n06489.sg01,Fonseca1798.n06489.sg01.s99,X,in consilio aliquem habere,Plin. Jun,Servir-se do conselho de alguem,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s03,3,in contrarium,,em contrario,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s14,14,"in cosulatu Cés. B. Gal. I, 35, 2 “durante o consulado”",,,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s03,3,in custodiis haberi,Sall,Sêr guardado em prisão,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,in eo esse ut…,Nep,Estar a ponto de…,
is,lilaLemma:109083,Faria,Faria1994.n17022.e01,Faria1994.n17022.sg01,Faria1994.n17022.sg01.s05,5,in eo honore ac si T. Lív. 38. 54. 21 “na mesma consideração que se”.,,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s16,16,in hoc ipso Cotta Cíc. Br. 137 “a propósito precisamente desse Cota».,,,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s07,7,"in horam, & in horas",,,
in,lilaLemma:106748,Cardoso,Cardoso1570.n09853.e01,Cardoso1570.n09853.sg01,Cardoso1570.n09853.sg01.s01,1,in hostem,,,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s05,5,in lucem,,até á manhaá,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s18,18,in mediocribus oratoribus habitus Cíc. Br. 100 “tido no meio dos oradores medianos”.,,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s02,2,in meridiem Tác. Agr. 10 “do lado do meio-dia”.,,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s06,6,"in militem T. Lív. 22, 23, 6 “por soldado”.",,,
credo,lilaLemma:96881,Fonseca,Fonseca1798.n07134.e01,Fonseca1798.n07134.sg01,Fonseca1798.n07134.sg01.s99,X,in nouos soles gramina se credunt,Virg,"As hervas rebentão, ou nascem na primavera",
tempus,lilaLemma:127522,Faria,Faria1994.n31440.e01,Faria1994.n31440.sg01,Faria1994.n31440.sg01.s09,9,"In omne tempus ‘para sempre, para nunca mais’ Cíc. Fam. 5, 15, 1.",,,
pars,lilaLemma:116084,Faria,Faria1994.n22363.e01,Faria1994.n22363.sg01,Faria1994.n22363.sg01.s14,14,in omnes partes “de todas as maneiras” Cíc. Fam. 4. 10. 2.,,,
pars,lilaLemma:116084,Faria,Faria1994.n22363.e01,Faria1994.n22363.sg01,Faria1994.n22363.sg01.s10,10,in parte... in parte “parte ... parte” Quint. 10. 7. 25.,,,
pars,lilaLemma:116084,Faria,Faria1994.n22363.e01,Faria1994.n22363.sg01,Faria1994.n22363.sg01.s12,12,"in partem, “de uma parte” Hor. Epo. 2. 39.",,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s01,1,"in partum accedere Cíc. Verr. 5, 138 “penetrar no porto”.",,,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s08,8,in paucis diebus,,dentro de poucos dias,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s04,4,"in praesens, in posterum, in futurum Cíc. Cat. I, 22; T. Lív. 34, 27, 10 “no presente, para o futuro”: in dies T. Lív. 22, 39, 15 “cada dia, dia a dia”; in annos singulos Cés. B. Gal. 5, 22,4 “cada ano”.",,,
in,lilaLemma:106748,Velez,,,Velez1744.n1638.sg01.s01,1,in primis,cum positivis.,"primeiramente, em primeiro lugar, mais que os outros",
primus,lilaLemma:119498,Velez,,,Velez1744.n1638.sg01.s01,1,in primis,cum positivis.,"primeiramente, em primeiro lugar, mais que os outros",
primus,lilaLemma:119498,Faria,Faria1994.n25427.e01,Faria1994.n25427.sg01,Faria1994.n25427.sg01.s05,5,in primo «no começo» Cíc. Or. 215.,,,
primus,lilaLemma:119498,Faria,Faria1994.n25427.e01,Faria1994.n25427.sg01,Faria1994.n25427.sg01.s06,6,"in primo língua militar ‘na primeira linha’ T. Lív. 25, 21, 6.",,,
res,lilaLemma:121868,Faria,Faria1994.n27428.e01,Faria1994.n27428.sg01,Faria1994.n27428.sg01.s02,2,"in rem esse alicui Plaut. Aul. 129 ‘ser vantajoso para alguém’: ex tua re non est, ut Plaut. PS. 388 “não é vantajoso para ti que ...”: e re publica Cíc. De Or. 2. 124 ‘no interesse geral’; ab re aliquid orare Plau,t.Capt.338 “pedir alguma coisa contrária aos seus interesses”.",,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s10,10,"in senatu litteras recitare Cíc. Fam. 3, 3,2 “fazer a leitura de uma carta no senado”.",,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s15,15,in summo timore omnium advolavit Cíc. Clu. 25: “ele acorreu no meio da consternação geral”.,,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s17,17,"in tanta multitudine dediticiorum suam fugam occultari posse existimabant Cés. B. Gal. 1, 27, 4. “eles pensavam que, dada esta afluência enorme de pessoas que se rendiam, poderia passar despercebida a sua fuga”.",,,
tantus,lilaLemma:127630,Fonseca,Fonseca1798.n29848.e01,Fonseca1798.n29848.sg01,Fonseca1798.n29848.sg01.s99,X,in tantum,Virg,De tal sorte,
tempus,lilaLemma:127522,Faria,Faria1994.n31440.e01,Faria1994.n31440.sg01,Faria1994.n31440.sg01.s08,8,In tempus ‘temporariamente’ Tác. An. 14. 20.,,,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s12,12,in Thucydide Cíc. Oro 234 “na obra de Tucídides”.,,,
do,lilaLemma:99970,Velez,Velez1744.n1100.e01,Velez1744.n1100.sg01,Velez1744.n1100.sg01.s99,X,in uiam se dare,,por-se a caminho,
unus,lilaLemma:85636,Fonseca,Fonseca1798.n32114.e01,Fonseca1798.n32114.sg01,Fonseca1798.n32114.sg01.s99,X,in unum,sc. locum. Sall,Para hum só lugar,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s03,3,"in uos exempla fient, uel edentur",,em vos se daraõ exemplos; em vòs escarmentaráõ os outras,
in,lilaLemma:106748,Faria,Faria1994.n15371.e01,Faria1994.n15371.sg01,Faria1994.n15371.sg01.s11,11,"in veste candida T. Lív. 45, 20, 5 «com uma veste branca» .",,,
teneo,lilaLemma:127822,Fonseca,Fonseca1798.n29988.e01,Fonseca1798.n29988.sg01,Fonseca1798.n29988.sg01.s99,X,incendium per duas noctes ac diem unum tenuit,Caes,"Durou o incendio duas noites, e hum dia",
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,incepta prospera futura,Nep,Que a empresa teria bom exito,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s04,4,"incipe, si quid habes",Virg,"Começa, se tens alguma coisa para contar",
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s08,8,india fert ebenum,Virg,A India produz o ebano,
bellum,lilaLemma:91461,Fonseca,Fonseca1798.n03169.e01,Fonseca1798.n03169.sg01,Fonseca1798.n03169.sg01.s99,X,indicere bellum uentri,Hor,"Declarar guerra ao ventre, isto he, não comer, nem beber",
sum,lilaLemma:126689,Velez,Velez1744.n3287.e01,Velez1744.n3287.sg01,Velez1744.n3287.sg01.s04,4,indicio esse,,"ser de indicio, ou mostra, etc",
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s07,7,"indies, uel in dies singulos",,"cada vez mais, ou por todos os dias",
uis,lilaLemma:130360,Fonseca,Fonseca1798.n31852.e01,Fonseca1798.n31852.sg01,Fonseca1798.n31852.sg01.s99,X,inferre uim uitae suae,Vell Pat,Matar-se por suas proprias mãos,
inquam,lilaLemma:108033,Faria,Faria1994.n16201.e01,Faria1994.n16201.sg01,Faria1994.n16201.sg01.s01,1,"inquam et inquit interponere Cíc. Lae, 3, “intercalar: digo e diz”.",,,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s05,5,insano nemo in amore uidet,Prop,Ninguem vê possuido de louco amor,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s04,4,insequens dies hostem in conspectum dedit,Liv,No dia seguinte o inimigo apresentou-se,
qua,lilaIpoLemma:110471,Velez,Velez1744.n2838.e01,Velez1744.n2838.sg01,Velez1744.n2838.sg01.s02,2,"insignis qua paterna gloria, qua sua",,"insigne assim na gloria paterna, como na sua",
inter,lilaLemma:108392,Velez,Velez1744.n1792.e01,Velez1744.n1792.sg01,Velez1744.n1792.sg01.s01,1,inter coenandum,,,"i, dum coenat"
inter,lilaLemma:108392,Faria,Faria1994.n16502.e01,Faria1994.n16502.sg01,Faria1994.n16502.sg01.s03,3,inter Marcellos et Claudios patricios judicare Cíc. De 01'. I. 176 “julgar entre os Marcelos e o ramo patrício dos Cláudios”.,,,
inter,lilaLemma:108392,Faria,Faria1994.n16502.e01,Faria1994.n16502.sg01,Faria1994.n16502.sg01.s06,6,inter noctem T. Lív. 32. 29. 2 «durante a noite».,,,
inter,lilaLemma:108392,Faria,Faria1994.n16502.e01,Faria1994.n16502.sg01,Faria1994.n16502.sg01.s02,2,inter omnes excellere Cíc. De Or. 6 “sobressair dentre todos”.,,,
inter,lilaLemma:108392,Faria,Faria1994.n16502.e01,Faria1994.n16502.sg01,Faria1994.n16502.sg01.s05,5,"inter pauca Plín. H. Nat. 35. 150 «muito particularmente»: inter cuncta. inter omnia, inter cetera Hor. Ep. 1. 18. 96; P. Cúrc. 3. 3. 17; T. Lív. 37. 12. 8 “antes de tudo”; inter alia Plín. Ep. 3. 16. 10 “entre outras coisas”; inter haec, inter quae = interea T. Lív. 3. 57. 7 “entretanto”; inter moras Plín. Ep. 9. 13. 20 “esperando”; inter manus Verg. En. 11. 311 “estar palpável, nas mãos, patente”.",,,
inter,lilaLemma:108392,Faria,Faria1994.n16502.e01,Faria1994.n16502.sg01,Faria1994.n16502.sg01.s01,1,"inter Sequanos et Helvetios Cés. B. Gal. I, 2 “entre os séquanos e helvécios”.",,,
locus,lilaLemma:110019,Fonseca,Fonseca1798.n17311.e01,Fonseca1798.n17311.sg01,Fonseca1798.n17311.sg01.s99,X,interea loci,Liv,Todavia,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s01,1,inuitus feci,Cic,Fiz contra a minha vontade,
per,lilaLemma:116569,Faria,Faria1994.n22800.e01,Faria1994.n22800.sg01,Faria1994.n22800.sg01.s04,4,"invitati per domos T. Lív. 1. 9. 9 “convidados para diferentes casas”: per manus Cés. B. Gal. 6, 38, 4 “de mão em mão”.",,,
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,iouis,,5. feira,
ipse,lilaLemma:108945,Faria,Faria1994.n16942.e01,Faria1994.n16942.sg01,Faria1994.n16942.sg01.s01,1,"ipse Caesar Cíc. Fam. 6. 10, 2 «o próprio César».",,,
uideo,lilaLemma:130163,Saraiva,Saraiva1910.xVideo,Saraiva1910.xVideo.sg01,Saraiva1910.xVideo.sg01.s06,6,ipse uiderit,Cic,"Isto é com elle, elle lá se intende",
ipse,lilaLemma:108945,Velez,Velez1744.n1846.e01,Velez1744.n1846.sg01,Velez1744.n1846.sg01.s01,1,ipsemet,,,"id est, ipse per se, & non per alios"
ipse,lilaLemma:108945,Faria,Faria1994.n16943.e01,Faria1994.n16943.sg01,Faria1994.n16943.sg01.s01,1,"ipsimet Cíc. Verr. 3, 3 «nós mesmos».",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,ira fuit inter…,Hor,Houve rixa ou desavença entre…,
eo,lilaLemma:101183,Velez,Velez1744.n1182.e01,Velez1744.n1182.sg01,Velez1744.n1182.sg01.s99,X,ire in alia omnia,Contrarium est,,
habeo,lilaLemma:105044,Saraiva,Saraiva1910.xHabeo,Saraiva1910.xHabeo.sg01,Saraiva1910.xHabeo.sg01.s01,1,is annus legationes habuit,Tac,Este anno houve embaixadas,
do,lilaLemma:99970,Saraiva,Saraiva1910.xDo,Saraiva1910.xDo.sg01,Saraiva1910.xDo.sg01.s09,9,is datus erat locus,Liv,Este tinha sido o logar convencionado,
qui,lilaLemma:121354,Faria,Faria1994.n26549.e01,Faria1994.n26549.sg01,Faria1994.n26549.sg01.s06,6,"is es, qui nescias Cíc. Fam. 5, 12, 6 ‘tu és homem capaz de ignorar’.",,,
nemo,lilaLemma:113605,Faria,Faria1994.n20364.e01,Faria1994.n20364.sg01,Faria1994.n20364.sg01.s02,2,"is quem tu neminem putas Cíc. At. 7, 3, 8 “esse que tu julgas um joão-ninguém”.",,,
iste,lilaLemma:109122,Faria,Faria1994.n17050.e01,Faria1994.n17050.sg01,Faria1994.n17050.sg01.s02,2,"iste centurio Cíc. Cal. 2, 14 “um tal centurião”.",,,
ita,lilaLemma:109126,Cardoso,Cardoso1570.n11514.e01,Cardoso1570.n11514.sg01,Cardoso1570.n11514.sg01.s01,1,ita legit,,,
ita,lilaLemma:109126,Velez,Velez1744.n1867.e01,Velez1744.n1867.sg01,Velez1744.n1867.sg01.s01,1,ita loquor,,"assim costumo fallar; ou digo, o que na verdade he",
ita,lilaLemma:109126,Faria,Faria1994.n17074.e01,Faria1994.n17074.sg01,Faria1994.n17074.sg01.s04,4,"ita me Venus amet ut ego te numquam sinam Plaut. Curc. 209 «assim me ame Vênus, como nunca te darei a permissão» Cíc. Fam. 16, 20, 1.",,,
uiuo,lilaLemma:130476,Fonseca,Fonseca1798.n31945.e01,Fonseca1798.n31945.sg01,Fonseca1798.n31945.sg01.s99,X,ita uitam,Cic,"Assim eu viva, por minha vida",
uiuo,lilaLemma:130476,Faria,Faria1994.n34074.e01,Faria1994.n34074.sg01,Faria1994.n34074.sg01.s05,5,"Ita vivam Cíc. Fam. 2, 13, 3 «pela minha vida»;",,,
facio,lilaLemma:102758,Faria,Faria1994.n12363.e01,Faria1994.n12363.sg01,Faria1994.n12363.sg01.s14,14,"iter facere Cés. B. Gal. 1, 7, I ‘caminhar’; facere palam Cíc. At. 13,21, 3 ‘divulgar’; facere contra C ie. Quinct. I ‘ser contra’.",,,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s13,13,iter fert ad…,Cæs. Virg,O caminho leva ou vae dar a…,
iubeo,lilaLemma:109152,Velez,Velez1744.n1875.e01,Velez1744.n1875.sg01,Velez1744.n1875.sg01.s03,3,iubeo te saluere,,,
facio,lilaLemma:102758,Velez,Velez1744.n1303.e01,Velez1744.n1303.sg01,Velez1744.n1303.sg01.s99,X,"iudex omnibus sui conueniendi potestatem, uel copiam facit",,deixa entrar todos para tratarem com elle seus negocios,
ius,lilaLemma:109252,Fonseca,Fonseca1798.n16407.e01,Fonseca1798.n16407.sg01,Fonseca1798.n16407.sg01.s99,X,"iuris sui esse, ac mancipii",Cic,"Ser livre e independente, não ser sujeito a outro",
iudex,lilaLemma:109161,Faria,Faria1994.n17203.e01,Faria1994.n17203.sg01,Faria1994.n17203.sg01.s01,1,"judicem dicere T. Lív. 3. 56. 4 «escolher um juiz»: judicem ferre alicui Cíc. De Or. 2. 285 “propor a alguém um árbitro” Cíc. Fin. 3. 6; judex Phrygius Catu!. 61. 18 «o juiz frígio. i. e., Páris».",,,
ius,lilaLemma:109252,Faria,Faria1994.n17271.e01,Faria1994.n17271.sg01,Faria1994.n17271.sg01.s02,2,jus civile Cíc. Top. 10 «direito civil»: T. Lív. 23. 10. 2.,,,
ius,lilaLemma:109252,Faria,Faria1994.n17271.e01,Faria1994.n17271.sg01,Faria1994.n17271.sg01.s06,6,jus patrium T. Lív. I. 26. 9 «autoridade paterna».,,,
ius,lilaLemma:109252,Faria,Faria1994.n17271.e01,Faria1994.n17271.sg01,Faria1994.n17271.sg01.s05,5,jus societatis humanae Cíc. Of. 1. 60 «os direitos da sociedade humana».,,,
ius,lilaLemma:109252,Faria,Faria1994.n17271.e01,Faria1994.n17271.sg01,Faria1994.n17271.sg01.s04,4,jus suum recuperare Cíc. Caec. 8 «recuperar os seus direitos».,,,
mitto,lilaLemma:112499,Fonseca,Fonseca1798.n18454.e01,Fonseca1798.n18454.sg01,Fonseca1798.n18454.sg01.s99,X,lacrymas mittere,Ter,Deixar de chorar,
ad,lilaLemma:87344,Velez,Velez1744.n0082.e01,Velez1744.n0082.sg01,Velez1744.n0082.sg01.s02,2,latebo ad tempus,,,"i, usque tempus quoddam"
dico,lilaLemma:99302,Saraiva,Saraiva1910.xDico,Saraiva1910.xDico.sg01,Saraiva1910.xDico.sg01.s06,6,latine dicimus elocutionem quam…,Quint,Chamamos em latim elocução o que…,
lator,lilaLemma:110035,Velez,,,Velez1744.n1959.sg10.s01,1,lator legis,"qui legem scripsit, & ad populum tulit: Legislatores etiam conditores legum dicuntur.",o legislador,
lex,lilaLemma:110351,Velez,,,Velez1744.n1959.sg10.s01,1,lator legis,"qui legem scripsit, & ad populum tulit: Legislatores etiam conditores legum dicuntur.",o legislador,
lator,lilaLemma:110035,Velez,,,Velez1744.n1959.sg10.s01,1,lator legum,"qui legem scripsit, & ad populum tulit: Legislatores etiam conditores legum dicuntur.",o legislador,
lex,lilaLemma:110351,Velez,,,Velez1744.n1959.sg10.s01,1,lator legum,"qui legem scripsit, & ad populum tulit: Legislatores etiam conditores legum dicuntur.",o legislador,
in,lilaLemma:106748,Velez,Velez1744.n1646.e01,Velez1744.n1646.sg01,Velez1744.n1646.sg01.s03,3,laudare in os,,louvar em presença,
fero,lilaLemma:103126,Faria,Faria1994.n12632.e01,Faria1994.n12632.sg01,Faria1994.n12632.sg01.s01,1,"lectica latus C ie. Phil. 2, 106 “levado trazido em liteira”: Cíc. Of. 3. 74.",,,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s01,1,lectica latus est,Cic,Levaram-no em liteira,
facio,lilaLemma:102758,Cardoso,Cardoso1570.n07611.e01,Cardoso1570.n07611.sg01,Cardoso1570.n07611.sg01.s01,1,lex facit ad me,,,
facio,lilaLemma:102758,Cardoso,Cardoso1570.n07611.e01,Cardoso1570.n07611.sg01,Cardoso1570.n07611.sg01.s01,1,lex facit pro me,,,
lex,lilaLemma:110351,Faria,Faria1994.n17969.e01,Faria1994.n17969.sg01,Faria1994.n17969.sg01.s02,2,"lex mancipi Cíc. De Or. 1, 178 “contrato de venda”.",,,
corpus,lilaLemma:96667,Faria,Faria1994.n07899.e01,Faria1994.n07899.sg01,Faria1994.n07899.sg01.s06,6,"liberum corpus T. Lív. 3. 56, 8 “uma pessoa lívre”.",,,
magnus,lilaLemma:111319,Faria,Faria1994.n18730.e01,Faria1994.n18730.sg01,Faria1994.n18730.sg01.s07,7,lingua magna Hor. O. 4. 6. 2 “língua orgulhosa”.,,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s04,4,locris pestilentiam nunquam fuisse,Plin,Nunca ter havido peste em Locros,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s08,8,lucri totus est,Sen,É todo dado á ganancia,
fero,lilaLemma:103126,Saraiva,Saraiva1910.xFero,Saraiva1910.xFero.sg01,Saraiva1910.xFero.sg01.s02,2,ludum in diem tulisset,Virg,Teria levado prolongado o jogo até o dia,
facio,lilaLemma:102758,Saraiva,Saraiva1910.xFacio,Saraiva1910.xFacio.sg01,Saraiva1910.xFacio.sg01.s05,5,macrescere facit uolucres,Varr,Faz emmagrecer as aves,
magis,lilaLemma:111271,Faria,Faria1994.n18702.e01,Faria1994.n18702.sg01,Faria1994.n18702.sg01.s02,2,"Magis ... quam: “mais ... do que”, disertus magis quam sapiens Cíc. A I. 10. I. 4 “mais loquaz do que prudente” Cíc. Tusc. 3. 10: Cés.B. Gal. 1. 40.",,,
magis,lilaLemma:111271,Faria,Faria1994.n18702.e01,Faria1994.n18702.sg01,Faria1994.n18702.sg01.s05,5,"magis etiam Cíc. Br. 325 “mais ainda, muito mais”:",,,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s07,7,magni erunt mihi tuæ litteræ,Cic,Será para mim de grande valor uma carta tua,
accipio,lilaLemma:87119,Velez,Velez1744.n0049.e01,Velez1744.n0049.sg01,Velez1744.n0049.sg01.s99,X,"magnifice, ac festiue accepti sumus",,fomos bem agasalhados,
ad,lilaLemma:87344,Velez,Velez1744.n0082.e01,Velez1744.n0082.sg01,Velez1744.n0082.sg01.s01,1,magnificus ad speciem ornatus,,,"i, quantùm ad speciem"
cum2,lilaLemma:97201,Faria,Faria1994.n08331.e01,Faria1994.n08331.sg01,Faria1994.n08331.sg01.s03,3,"magno cum lucto Cíc. Verr. 4, 76 “com grande dor”.",,,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s10,10,maior hereditas uenit unicuique uestrum,Cic,Cada um de vós tem maior herança,
uenio,lilaLemma:129790,Saraiva,Saraiva1910.xVenio,Saraiva1910.xVenio.sg01,Saraiva1910.xVenio.sg01.s07,7,maius ne ueniat malum,Phaed,Para que não venha mal maior,
habeo,lilaLemma:105044,Velez,Velez1744.n1491.e01,Velez1744.n1491.sg01,Velez1744.n1491.sg01.s99,X,male habere,,estar mal,
manus,lilaLemma:111585,Velez,Velez1744.n2058.e01,Velez1744.n2058.sg01,Velez1744.n2058.sg01.s99,X,manu aliquem docere,,,"i, apertè"
mitto,lilaLemma:112499,Faria,Faria1994.n19659.e01,Faria1994.n19659.sg01,Faria1994.n19659.sg01.s07,7,manu mittere: “libertar” Plaut. Poen. 100; mittere se in foedera: “ligar -se por tratado”; mittere se in aliquem: “atacar alguém”; mittere in suffragium: “mandar votar”; mittere sub jugum ou sub jugo: “fazer passar as legiões sob o jugo”.,,,
manus,lilaLemma:111585,Faria,Faria1994.n18917.e01,Faria1994.n18917.sg01,Faria1994.n18917.sg01.s03,3,"manum committere Teucris Verg. En. 12. 60 “travar combate com os troianos”: manu decertare Cíc. Of. 1, 81 “procurar na força a solução de um conflito”.",,,
ago,lilaLemma:88140,Saraiva,Saraiva1910.xAgo,Saraiva1910.xAgo.sg01,Saraiva1910.xAgo.sg01.s07,7,marius apud primos agebat,Sall,Mario achava-se á frente,
dies,lilaLemma:99334,Velez,Velez1744.n1042.e01,Velez1744.n1042.sg01,Velez1744.n1042.sg01.s99,X,martis,,3. feira,
debeo,lilaLemma:97963,Saraiva,Saraiva1910.xDebeo,Saraiva1910.xDebeo.sg01,Saraiva1910.xDebeo.sg01.s02,2,maxima debetur reuerentia,Juv,É devida a maior reverência,
pars,lilaLemma:116084,Faria,Faria1994.n22363.e01,Faria1994.n22363.sg01,Faria1994.n22363.sg01.s11,11,"maximam, magnam, bonam partem, “a maior, grande, boa parte” C és. B. Gal. 4. 1. 8.",,,
quis,lilaLemma:121165,Velez,Velez1744.n2888.e01,Velez1744.n2888.sg01,Velez1744.n2888.sg01.s01,1,maximus quisque,,todo o homem grande,
debeo,lilaLemma:97963,Saraiva,Saraiva1910.xDebeo,Saraiva1910.xDebeo.sg01,Saraiva1910.xDebeo.sg01.s04,4,me debere bonis omnibus fateor,Cic,Confesso que devo obrigações a todas as pessoas de bem,
sum,lilaLemma:126689,Saraiva,Saraiva1910.xSum,Saraiva1910.xSum.sg01,Saraiva1910.xSum.sg01.s05,5,me nullius animi fuisse confiteor,Cic,Confesso que me faltou a coragem,
