"lemma","I a.C._Freq","I a.C._NormFreq","I d.C._Freq","I d.C._NormFreq","II d.C._Freq","II d.C._NormFreq","IV d.C._Freq","IV d.C._NormFreq","period_DP"
"parsimonia",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"parthi",1,0.0465441005352572,3,0.458926112895824,1,2.61780104712042,0,0,0.560165828396726
"parthicus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"parthus",13,0.605073306958343,2,0.305950741930549,0,0,0,0,0.121929395833261
"particeps",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"particeps2",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"particula",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"partim",48,2.23411682569234,4,0.611901483861098,0,0,0,0,0.178339652243518
"partio",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"partior",6,0.279264603211543,2,0.305950741930549,0,0,0,0,0.0286698718504217
"partitio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"parturio",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"partus",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"parum",210,9.774261112404,52,7.95471929019428,3,7.85340314136126,0,0,0.0477155593552737
"parum2",7,0.3258087037468,9,1.37677833868747,0,0,0,0,0.335907142683827
"parumper",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"paruulus",7,0.3258087037468,2,0.305950741930549,0,0,0,0,0.0330405069443722
"paruum",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"paruus",126,5.8645566674424,44,6.73091632247208,7,18.3246073298429,1,2.24668613794653,0.0466826823293107
"pasco",8,0.372352804282057,12,1.83570445158329,0,0,2,4.49337227589306,0.394342221484143
"pascor",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"passim",1,0.0465441005352572,4,0.611901483861098,0,0,0,0,0.573407142683827
"passus",37,1.72213171980451,1,0.152975370965275,0,0,0,0,0.22894693969291
"pastillus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"pastio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pastor",5,0.232720502676286,10,1.52975370965275,0,0,1,2.24668613794653,0.445478585120506
"pastoricius",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"pastus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"patauini",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Patauium",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"patefacio",24,1.11705841284617,1,0.152975370965275,0,0,1,2.24668613794653,0.201372633141735
"patefio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"patella",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"patens",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"pateo",34,1.58249941819874,20,3.05950741930549,0,0,0,0,0.143777513054198
"pater",255,11.8687456364906,60,9.17852225791647,12,31.413612565445,6,13.4801168276792,0.0464126771359926
"patera",10,0.465441005352572,0,0,0,0,0,0,0.255262729166594
"paternus",12,0.558529206423086,8,1.2238029677222,2,5.23560209424084,0,0,0.214711282942181
"patibulum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"patiens",8,0.372352804282057,3,0.458926112895824,0,0,0,0,0.0461344154111
"patienter",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"patientia",13,0.605073306958343,17,2.60058130640967,0,0,0,0,0.340073809350494
"patina",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"Patina",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"patior",100,4.65441005352572,75,11.4731528223956,1,2.61780104712042,0,0,0.199543506320191
"Patrae",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"patria",110,5.11985105887829,25,3.82438427413186,1,2.61780104712042,2,4.49337227589306,0.0523641784419567
"patricius",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"patricius2",3,0.139632301605771,0,0,2,5.23560209424084,0,0,0.386758685712899
"patrimonium",10,0.465441005352572,7,1.07082759675692,1,2.61780104712042,0,0,0.204610272841171
"patrius",29,1.34977891552246,12,1.83570445158329,0,0,0,0,0.0660900695130955
"patro",9,0.418896904817314,0,0,0,0,0,0,0.255262729166594
"patrocinium",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"patronus",36,1.67558761926926,1,0.152975370965275,1,2.61780104712042,0,0,0.215705625405809
"patruus",16,0.744705608564114,0,0,0,0,0,0,0.255262729166594
"pauca",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"pauci",35,1.629043518734,9,1.37677833868747,1,2.61780104712042,0,0,0.0420214148794936
"paucitas",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"pauculus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"paucus",85,3.95624854549686,12,1.83570445158329,4,10.4712041884817,2,4.49337227589306,0.110088002947241
"paueo",1,0.0465441005352572,7,1.07082759675692,0,0,0,0,0.648407142683827
"pauidus",3,0.139632301605771,8,1.2238029677222,0,0,0,0,0.500679869956555
"paullatim",12,0.558529206423086,5,0.764876854826373,0,0,0,0,0.0675247897426507
"paullisper",11,0.511985105887829,1,0.152975370965275,0,0,0,0,0.171929395833261
"paullule",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"paullum",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"paulo",76,3.53735164067954,2,0.305950741930549,1,2.61780104712042,0,0,0.217288045622291
"paulum",13,0.605073306958343,1,0.152975370965275,0,0,0,0,0.183834157738023
"Paulus",19,0.884337910169886,0,0,0,0,0,0,0.255262729166594
"pauo",1,0.0465441005352572,5,0.764876854826373,0,0,0,0,0.606740476017161
"pauper",5,0.232720502676286,26,3.97735964509714,1,2.61780104712042,0,0,0.603915828396726
"pauperies",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"paupertas",4,0.186176402141029,50,7.64876854826373,0,0,0,0,0.699333068609753
"pax",154,7.1677914824296,10,1.52975370965275,5,13.0890052356021,1,2.24668613794653,0.177315532526552
"peccatum",14,0.6516174074936,2,0.305950741930549,0,0,8,17.9734891035722,0.317904775770012
"pecco",20,0.930882010705143,15,2.29463056447912,1,2.61780104712042,0,0,0.204610272841171
"pecto",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"pectus",24,1.11705841284617,39,5.96603946764571,0,0,0,0,0.392454761731446
"pecu",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pecuarius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peculatus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"pecunia",121,5.63183616476612,15,2.29463056447912,1,2.61780104712042,0,0,0.138474407998711
"pecuniosus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"pecus",14,0.6516174074936,9,1.37677833868747,0,0,0,0,0.164711490509914
"pecus2",7,0.3258087037468,6,0.917852225791647,0,0,0,0,0.234945604222289
"pedalis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pedarius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pedes",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"pedester",7,0.3258087037468,0,0,0,0,1,2.24668613794653,0.239834171603274
"pedetemptim",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Pediatia",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peditatus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"pedius",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"pedo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peducaeus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"Pegasus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pegma",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peiurium",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"peiurus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pelagus",9,0.418896904817314,11,1.68272908061802,0,0,0,0,0.323407142683827
"pelasgus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Pelias2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Pelides",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"pelius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Pella",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pellis",8,0.372352804282057,1,0.152975370965275,0,0,0,0,0.144151618055483
"pello",33,1.53595531766349,9,1.37677833868747,1,2.61780104712042,0,0,0.0327190892980983
"Pelops",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"pelta",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Penates",13,0.605073306958343,7,1.07082759675692,1,2.61780104712042,0,0,0.141118209349107
"pendeo",8,0.372352804282057,19,2.90653204834022,0,0,0,0,0.477110846387531
"pendo",11,0.511985105887829,4,0.611901483861098,0,0,0,0,0.0400738093504939
"Penelope",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"penes",2,0.0930882010705143,3,0.458926112895824,0,0,0,0,0.373407142683827
"penetro",4,0.186176402141029,2,0.305950741930549,0,0,0,0,0.106740476017161
"penis",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"penitus",16,0.744705608564114,7,1.07082759675692,0,0,0,0,0.0777549687707838
"penna",2,0.0930882010705143,12,1.83570445158329,0,0,0,0,0.630549999826684
"pensito",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pensus",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"Pentelicus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Penthesilea",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"penuarius",1,0.0465441005352572,0,0,1,2.61780104712042,0,0,0.486758685712899
"penuria",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"penus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peplus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"per",417,19.4088899232022,159,24.3230839834787,12,31.413612565445,7,15.7268029656257,0.0475607863799197
"peracerbus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peractio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peracutus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peradolescens",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peraeque",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perago",5,0.232720502676286,6,0.917852225791647,1,2.61780104712042,0,0,0.34349916173006
"peragro",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"peramans",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peramplus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perantiquus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"perattente",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perbelle",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perbonus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perbreuis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percallesco",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"percelebro",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perceler",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percello",9,0.418896904817314,1,0.152975370965275,0,0,0,0,0.155262729166594
"Percennius",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percipio",16,0.744705608564114,3,0.458926112895824,0,0,0,0,0.0973679923244891
"percitus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percommode",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percontatio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"percontor",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"percrebresco",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"percurro",3,0.139632301605771,1,0.152975370965275,0,0,1,2.24668613794653,0.184571442436679
"percussor",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"percutio",10,0.465441005352572,8,1.2238029677222,0,0,0,0,0.217851587128272
"perdifficilis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perdiligenter",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perdisco",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perditor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perditus",48,2.23411682569234,2,0.305950741930549,1,2.61780104712042,0,0,0.202805728604984
"perdiu",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perdiues",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perdo",33,1.53595531766349,32,4.89521187088879,1,2.61780104712042,3,6.74005841383959,0.266476401268188
"perduco",13,0.605073306958343,14,2.14165519351384,0,0,0,0,0.291925661202346
"perduellio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perduro",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"peregre",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peregrinatio",4,0.186176402141029,6,0.917852225791647,0,0,0,0,0.373407142683827
"peregrinor",5,0.232720502676286,3,0.458926112895824,0,0,0,0,0.148407142683827
"peregrinus",1,0.0465441005352572,6,0.917852225791647,0,0,0,0,0.630549999826684
"peregrinus2",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perendinus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perennis",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"pereo",45,2.09448452408657,34,5.20116261281934,2,5.23560209424084,2,4.49337227589306,0.20256859613461
"perequito",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pererro",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perexcelsus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perexiguus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perfacile",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfacilis",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"perfamiliaris",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfectio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfectus",11,0.511985105887829,24,3.67140890316659,0,0,0,0,0.459121428398113
"perfero",39,1.81521992087503,12,1.83570445158329,0,0,0,0,0.0286698718504216
"perficio",51,2.37374912729811,1,0.152975370965275,0,0,0,0,0.236031959935825
"perfidelis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfidia",7,0.3258087037468,1,0.152975370965275,0,0,0,0,0.130262729166594
"perfidus",3,0.139632301605771,3,0.458926112895824,0,0,0,0,0.273407142683827
"perflagitiosus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perflo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfrigidus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perfringo",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"perfruor",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"perfuga",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"perfugio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perfugium",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"perfundo",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"perfungor",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Perga",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"Pergama",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"pergo",17,0.791249709099372,2,0.305950741930549,1,2.61780104712042,0,0,0.142021414879494
"pergrandis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pergratus",7,0.3258087037468,0,0,0,0,0,0,0.255262729166594
"pergrauis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pergrauiter",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perhibeo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perhonorificus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perhorresco",10,0.465441005352572,1,0.152975370965275,0,0,0,0,0.164353638257504
"periclitor",4,0.186176402141029,1,0.152975370965275,0,0,0,0,0.0552627291665945
"periculose",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"periculosus",15,0.698161508028857,7,1.07082759675692,1,2.61780104712042,0,0,0.107991915353248
"periculum",228,10.6120549220386,33,5.04818724185406,0,0,0,0,0.128825947557399
"perillustris",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perincommode",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perinde",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"periniquus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peripateticus",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"peripetasma",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"peritus",8,0.372352804282057,5,0.764876854826373,0,0,0,0,0.158022527299212
"periucunde",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"periucundus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perlabor",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perlectio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perlego",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perlongus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perlucidus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"perluo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permagnum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permagnus",6,0.279264603211543,0,0,0,0,0,0,0.255262729166594
"permaneo",26,1.21014661391669,3,0.458926112895824,0,0,0,0,0.151814453304525
"permingo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permisceo",4,0.186176402141029,3,0.458926112895824,1,2.61780104712042,0,0,0.260165828396726
"permitto",27,1.25669071445194,14,2.14165519351384,2,5.23560209424084,0,0,0.13225885165254
"permodestus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"permoleste",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"permolestus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permolo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permoueo",19,0.884337910169886,1,0.152975370965275,0,0,0,0,0.205262729166594
"permulceo",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"permulte",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"permultus",19,0.884337910169886,0,0,0,0,0,0,0.255262729166594
"permutatio",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"permuto",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"pernego",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"pernicies",25,1.16360251338143,8,1.2238029677222,0,0,0,0,0.0286698718504217
"perniciosus",12,0.558529206423086,6,0.917852225791647,1,2.61780104712042,0,0,0.128586881028305
"pernocto",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"peroro",5,0.232720502676286,1,0.152975370965275,0,0,0,0,0.0885960624999278
"perparuulus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perparuus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perpaucus",8,0.372352804282057,0,0,0,0,0,0,0.255262729166594
"perpello",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perpendiculum",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perpendo",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perpessio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perpetior",6,0.279264603211543,5,0.764876854826373,0,0,1,2.24668613794653,0.257978585120506
"perpetue",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perpetuus",39,1.81521992087503,18,2.75355667737494,0,0,0,0,0.0891966163680377
"perplaceo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perquiro",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"perrumpo",6,0.279264603211543,4,0.611901483861098,0,0,0,0,0.173407142683827
"persae",3,0.139632301605771,2,0.305950741930549,0,0,0,0,0.173407142683827
"persaepe",7,0.3258087037468,0,0,0,0,0,0,0.255262729166594
"persapienter",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perscribo",24,1.11705841284617,0,0,0,0,0,0,0.255262729166594
"perscriptio",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perscrutor",2,0.0930882010705143,2,0.305950741930549,0,0,0,0,0.273407142683827
"persequor",37,1.72213171980451,3,0.458926112895824,0,0,1,2.24668613794653,0.166663439895957
"Perses",4,0.186176402141029,0,0,0,0,0,0,0.255262729166594
"perseuerantia",5,0.232720502676286,1,0.152975370965275,0,0,0,0,0.0885960624999278
"perseuero",5,0.232720502676286,8,1.2238029677222,0,0,0,0,0.388791758068443
"persicus",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"Persius",5,0.232720502676286,0,0,0,0,0,0,0.255262729166594
"persoluo",10,0.465441005352572,3,0.458926112895824,0,0,0,0,0.0286698718504217
"persona",17,0.791249709099372,6,0.917852225791647,0,0,0,0,0.0342767079012186
"personatus",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"persono",3,0.139632301605771,0,0,0,0,0,0,0.255262729166594
"perspectus",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perspicio",72,3.35117523853852,3,0.458926112895824,0,0,0,0,0.215262729166594
"perspicue",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"perspicuus",7,0.3258087037468,0,0,0,0,0,0,0.255262729166594
"perstringo",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"perstudiosus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"persuadeo",31,1.44286711659297,8,1.2238029677222,0,0,0,0,0.0501345240383893
"pertempto",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pertenuis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perterreo",30,1.39632301605771,1,0.152975370965275,0,0,0,0,0.223004664650465
"pertexo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pertimeo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"pertimesco",34,1.58249941819874,2,0.305950741930549,0,0,0,0,0.199707173611039
"pertinacia",5,0.232720502676286,2,0.305950741930549,0,0,0,0,0.0591214283981129
"pertinax",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"pertineo",58,2.69955783104492,32,4.89521187088879,0,0,1,2.24668613794653,0.125055494332179
"pertristis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"perturbatio",3,0.139632301605771,1,0.152975370965275,0,0,0,0,0.0286698718504217
"perturbo",32,1.48941121712823,4,0.611901483861098,0,0,0,0,0.144151618055483
"perturpis",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruado",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"peruagatus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"peruagor",1,0.0465441005352572,2,0.305950741930549,0,0,0,0,0.440073809350494
"peruenio",68,3.16499883639749,31,4.74223649992351,0,0,1,2.24668613794653,0.0834071426838272
"peruerse",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruersitas",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruersus",1,0.0465441005352572,3,0.458926112895824,0,0,0,0,0.523407142683827
"peruerto",2,0.0930882010705143,1,0.152975370965275,0,0,0,0,0.106740476017161
"peruestigo",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruetus",2,0.0930882010705143,0,0,0,0,0,0,0.255262729166594
"peruideo",1,0.0465441005352572,1,0.152975370965275,0,0,0,0,0.273407142683827
"peruinco",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruolo2",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
"peruoluto",1,0.0465441005352572,0,0,0,0,0,0,0.255262729166594
