lemma,collocate,pos,LogL,LR,MI,LogDice,allMethods,score,scoreADJ,scoreSUBST,scoreADV,scoreVERB,scoreFUNC
non,fero,verbo,36.3,1.8,1.6,9.8,49.5,20,0,0,0,20,0
non,quia,conj.subord.,63.3,2.9,2.3,9.7,78.2,30,0,0,0,0,30
non,tantum,advérbio,75.2,3.4,2.6,9.7,90.9,30,0,0,30,0,0
non,licet,verbo,53.8,2.7,2.2,9.7,68.4,30,0,0,0,30,0
non,puto,verbo,20.5,1.4,1.4,9.6,32.9,20,0,0,0,20,0
non,uenio,verbo,13.9,1.2,1.2,9.6,25.9,20,0,0,0,20,0
non,audeo,verbo,60,3.2,2.5,9.5,75.2,30,0,0,0,30,0
non,intellego,verbo,36.2,2.3,2,9.5,50,20,0,0,0,20,0
non,parum,advérbio,28.1,2.1,1.8,9.4,41.4,20,0,0,20,0,0
non,nonnullus,determinante,85,4.8,3.3,9.4,102.5,30,0,0,0,0,0
non,debeo,verbo,21.7,1.8,1.6,9.4,34.5,20,0,0,0,20,0
non,sine,preposição,12.5,1.4,1.3,9.2,24.4,20,0,0,0,0,20
non,timeo,verbo,22.5,2,1.8,9.2,35.5,20,0,0,0,20,0
non,paruus,adjetivo,25.6,2.3,1.9,9.2,39,20,20,0,0,0,0
non,desum,verbo,35.4,2.9,2.3,9.1,49.7,20,0,0,0,20,0
non,fio,verbo,7.8,1.2,1.2,9.1,19.3,20,0,0,0,20,0
non,audio,verbo,6.8,1.1,1.1,9.1,18.1,10,0,0,0,10,0
non,patior,verbo,19.8,2.1,1.8,9.1,32.8,20,0,0,0,20,0
nondum,rationalis,adjetivo,31.9,9.3,6.8,11.3,59.3,30,30,0,0,0,0
nondum,habeo,verbo,13.7,3.3,2.9,9.2,29.1,20,0,0,0,20,0
nondum,enim,advérbio,5.7,2.6,2.4,8.7,19.4,20,0,0,20,0,0
nondum,qui,pronome,5.5,1.3,1.5,7.9,16.2,10,0,0,0,0,0
nos,ab,preposição,40.5,1.9,1.9,10.3,54.6,20,0,0,0,0,20
nos,inter,preposição,28,3.1,2.7,10.1,43.9,20,0,0,0,0,20
nos,apud,preposição,19.4,2.8,2.5,9.9,34.6,20,0,0,0,0,20
nos,qui,pronome,23.4,0.9,1.2,9.9,35.4,20,0,0,0,0,0
nos,hic2,advérbio,20.8,3.5,2.9,9.8,37,20,0,0,20,0,0
nos,de,preposição,10.4,1.3,1.5,9.8,23,20,0,0,0,0,20
nos,ad,preposição,10,1,1.3,9.8,22.1,20,0,0,0,0,20
nos,omnis,determinante,7.6,1,1.3,9.7,19.6,20,0,0,0,0,0
nos,do,verbo,8.8,1.6,1.7,9.7,21.8,20,0,0,0,20,0
nos,uterque,determinante,17.6,3.5,2.9,9.7,33.7,20,0,0,0,0,0
nos,in,preposição,8.2,0.7,1,9.7,19.6,20,0,0,0,0,20
nos,quisque,determinante,11.9,2.7,2.4,9.6,26.6,20,0,0,0,0,0
nos,uenio,verbo,6.5,1.5,1.6,9.6,19.2,20,0,0,0,20,0
nos,natura,substantivo,8.3,2.1,2,9.5,21.9,20,0,20,0,0,0
nos,autem,conj.coord.,5.8,1.6,1.6,9.5,18.5,10,0,0,0,0,0
nos,erga,preposição,19.1,4.9,3.8,9.4,37.2,20,0,0,0,0,20
nos,igitur,advérbio,7.2,2.2,2,9.4,20.8,20,0,0,20,0,0
nos,at,conj.coord.,5.8,1.9,1.9,9.3,18.9,20,0,0,0,0,0
nos,potestas,substantivo,9,2.9,2.5,9.3,23.7,20,0,20,0,0,0
nos,amo,verbo,8.6,2.8,2.5,9.3,23.2,20,0,0,0,20,0
nos,prouincia,substantivo,5.3,2.1,2,9.2,18.6,10,0,10,0,0,0
nos,iuuo,verbo,10.1,3.8,3.1,9.1,26.1,20,0,0,0,20,0
nos,uiuus,adjetivo,10,3.8,3.1,9.1,26,20,20,0,0,0,0
nos,paupertas,substantivo,9.5,3.7,3,9.1,25.3,20,0,20,0,0,0
nos,consequor,verbo,7.3,3,2.6,9,21.9,20,0,0,0,20,0
nos,aliquando,advérbio,6.9,2.9,2.6,9,21.4,20,0,0,20,0,0
nosco,bene,advérbio,19.7,5,3.9,10.3,38.9,20,0,0,20,0,0
nosco,bonum,substantivo,11.9,4.2,3.4,9.9,29.4,20,0,20,0,0,0
nosco,nisi,conj.subord.,9.1,3.5,2.9,9.6,25.1,20,0,0,0,0,20
nosco,enim,advérbio,18.4,3.2,2.6,9.5,33.7,20,0,0,20,0,0
nosco,iam,advérbio,5.8,2.6,2.2,9.1,19.7,20,0,0,20,0,0
nosco,non,advérbio,6,1.5,1.5,8.4,17.4,10,0,0,10,0,0
noster,maiores,substantivo,189.4,6.4,4.7,11.3,211.8,40,0,40,0,0,0
noster,miles,substantivo,53.8,4.2,3.4,10.5,71.9,30,0,30,0,0,0
noster,exercitus,substantivo,42.7,3.5,3,10.4,59.6,30,0,30,0,0,0
noster,imperator,substantivo,42.7,4.2,3.4,10.3,60.6,30,0,30,0,0,0
noster,memoria,substantivo,34.9,3.9,3.2,10.2,52.2,20,0,20,0,0,0
noster,prouincia,substantivo,29.8,3.5,3,10.2,46.5,20,0,20,0,0,0
noster,amicus,substantivo,26.8,3,2.7,10.2,42.7,20,0,20,0,0,0
noster,causa,substantivo,17.6,2.2,2.1,10,31.9,20,0,20,0,0,0
noster,consilium,substantivo,18.4,2.5,2.3,10,33.2,20,0,20,0,0,0
noster,aduentus,substantivo,29.8,4.5,3.6,10,47.9,20,0,20,0,0,0
noster,pater,substantivo,17.7,2.6,2.4,9.9,32.6,20,0,20,0,0,0
noster,eques,substantivo,22.8,3.7,3.1,9.9,39.5,20,0,20,0,0,0
noster,amicitia,substantivo,17.4,2.8,2.5,9.9,32.6,20,0,20,0,0,0
noster,iter,substantivo,19.5,3.3,2.9,9.9,35.6,20,0,20,0,0,0
noster,potestas,substantivo,18.4,3.6,3,9.8,34.8,20,0,20,0,0,0
noster,nomen,substantivo,12.8,2.5,2.3,9.7,27.3,20,0,20,0,0,0
noster,certus,adjetivo,9.8,2.6,2.4,9.5,24.3,20,20,0,0,0,0
noster,Pompeius,nome próprio,9.2,2.5,2.3,9.5,23.5,20,0,0,0,0,0
noster,auctoritas,substantivo,8.6,2.4,2.2,9.5,22.7,20,0,20,0,0,0
noster,ciuitas,substantivo,6.2,2,1.9,9.4,19.5,20,0,20,0,0,0
noster,amor,substantivo,9.4,3,2.6,9.4,24.4,20,0,20,0,0,0
noster,nauis,substantivo,8.3,2.7,2.5,9.3,22.8,20,0,20,0,0,0
noster,gloria,substantivo,7.3,2.5,2.3,9.3,21.4,20,0,20,0,0,0
noster,legio,substantivo,6.4,2.3,2.2,9.3,20.2,20,0,20,0,0,0
noster,malum,substantivo,6.4,2.3,2.2,9.3,20.2,20,0,20,0,0,0
noster,mos,substantivo,6.4,2.3,2.2,9.3,20.2,20,0,20,0,0,0
noster,aetas,substantivo,5.8,2.2,2.1,9.3,19.4,20,0,20,0,0,0
noster,castra,substantivo,5.4,2.1,2,9.2,18.7,10,0,10,0,0,0
noster,ratio,substantivo,5.2,2,2,9.2,18.4,10,0,10,0,0,0
noster,salus,substantivo,5.2,2,2,9.2,18.4,10,0,10,0,0,0
notus,ita,advérbio,10.1,3.8,3.2,9.3,26.4,20,0,0,20,0,0
notus,quidem,advérbio,9.5,3.6,3.1,9.2,25.4,20,0,0,20,0,0
notus,omnis,determinante,10.2,2.7,2.5,8.7,24.1,20,0,0,0,0,0
notus,tu,pronome,8.5,2.4,2.2,8.5,21.6,20,0,0,0,0,0
notus,sum,verbo,26.4,2.2,2.1,8.3,39,20,0,0,0,20,0
notus,atque,conj.coord.,5.8,2.2,2.1,8.3,18.4,10,0,0,0,0,0
nouus,agmen,substantivo,50,7.6,5.6,10.9,74.1,30,0,30,0,0,0
nouus,tabula,substantivo,39.9,6.3,4.8,10.8,61.8,30,0,30,0,0,0
nouus,quaestio,substantivo,26,6.2,4.8,10.4,47.4,20,0,20,0,0,0
nouus,monstrum,substantivo,23.4,7.2,5.4,10.3,46.3,20,0,20,0,0,0
nouus,quidam,determinante,23.3,3.8,3.1,10.2,40.4,20,0,0,0,0,0
nouus,semper,advérbio,16.1,3.7,3.1,10.1,33,20,0,0,20,0,0
nouus,res,substantivo,44.2,2.8,2.5,9.9,59.4,30,0,30,0,0,0
nouus,decerno,verbo,12,4.3,3.5,9.9,29.7,20,0,0,0,20,0
nouus,consilium,substantivo,12.8,3.1,2.7,9.8,28.4,20,0,20,0,0,0
nouus,homo,substantivo,9,2.2,2.1,9.5,22.8,20,0,20,0,0,0
nox,propior,adjetivo,30.4,5.8,4.6,10.8,51.6,20,20,0,0,0,0
nox,medius,adjetivo,30,5.8,4.6,10.8,51.2,20,20,0,0,0,0
nox,hora,substantivo,17.6,5.7,4.5,10.4,38.2,20,0,20,0,0,0
nox,dies,substantivo,38,4.1,3.5,10.4,56,20,0,20,0,0,0
nox,ante,preposição,12.7,4.4,3.7,10.1,30.9,20,0,0,0,0,20
nox,multus,determinante,12.1,2.7,2.5,9.5,26.8,20,0,0,0,0,0
nox,unus,determinante,8.5,2.8,2.5,9.5,23.3,20,0,0,0,0,0
nox,uenio,verbo,8.4,2.7,2.5,9.5,23.1,20,0,0,0,20,0
nox,iam,advérbio,7.4,2.5,2.4,9.3,21.6,20,0,0,20,0,0
nox,ille,determinante,14,2,2,9.1,27.1,20,0,0,0,0,0
nox,que,conj.coord.,7.9,1.5,1.7,8.8,19.9,20,0,0,0,0,0
nudus,atque,conj.coord.,13.3,3.2,2.9,8.5,27.9,20,0,0,0,0,0
nullus,modus,substantivo,111.1,4.6,3.6,11.1,130.4,40,0,40,0,0,0
nullus,umquam,advérbio,46.2,4.5,3.5,10.5,64.7,30,0,0,30,0,0
nullus,habeo,verbo,32.8,2.4,2.1,10.2,47.5,20,0,0,0,20,0
nullus,pactum,substantivo,41.4,6.6,4.8,10.1,62.9,30,0,30,0,0,0
nullus,enim,advérbio,20.9,2.1,1.9,10,34.9,20,0,0,20,0,0
nullus,res,substantivo,25.1,1.8,1.7,9.9,38.5,20,0,20,0,0,0
nullus,sum,verbo,39.3,1.2,1.3,9.7,51.5,20,0,0,0,20,0
nullus,inuenio,verbo,15.2,3.5,2.9,9.7,31.3,20,0,0,0,20,0
nullus,uis,substantivo,12,2.7,2.3,9.7,26.7,20,0,20,0,0,0
nullus,egeo,verbo,22.5,5.6,4.2,9.6,41.9,20,0,0,0,20,0
nullus,sui,pronome,10.2,1.4,1.4,9.6,22.6,20,0,0,0,0,0
nullus,mora,substantivo,18.6,4.8,3.7,9.6,36.7,20,0,20,0,0,0
nullus,lex,substantivo,8.6,2.4,2.1,9.5,22.6,20,0,20,0,0,0
nullus,mentio,substantivo,16.5,5.5,4.1,9.4,35.5,20,0,20,0,0,0
nullus,discrimen,substantivo,16,5.3,4,9.4,34.7,20,0,20,0,0,0
nullus,animal,substantivo,11.7,4.2,3.3,9.3,28.5,20,0,20,0,0,0
nullus,officium,substantivo,7.2,3,2.5,9.2,21.9,20,0,20,0,0,0
nullus,certe,advérbio,5.7,2.6,2.2,9.2,19.7,20,0,0,20,0,0
nullus,pax,substantivo,5.3,2.5,2.1,9.1,19,20,0,20,0,0,0
nullus,honor,substantivo,5.2,2.4,2.1,9.1,18.8,20,0,20,0,0,0
num,igitur,advérbio,52.5,6.2,4.5,10.9,74.1,30,0,0,30,0,0
num,dubito,verbo,18,5.8,4.2,10.4,38.4,20,0,0,0,20,0
num,quaero,verbo,11.9,4.2,3.2,9.7,29,20,0,0,0,20,0
num,quis,pronome,54.2,3.8,2.9,9.6,70.5,30,0,0,0,0,0
num,etiam,advérbio,18.8,3.6,2.7,9.4,34.5,20,0,0,20,0,0
num,uolo,verbo,7.4,3,2.3,9,21.7,20,0,0,0,20,0
num,tu,pronome,13.4,2.6,2,8.8,26.8,20,0,0,0,0,0
numen,precor,verbo,31.7,9.2,6.9,11.7,59.5,30,0,0,0,30,0
numen,tuus,determinante,10.7,3.9,3.4,9,27,20,0,0,0,0,0
numen,que,conj.coord.,6.4,2.3,2.3,7.9,18.9,20,0,0,0,0,0
numerus,hostis,substantivo,57.1,5.2,4.2,10.8,77.3,30,0,30,0,0,0
numerus,mille,numeral,22.1,5.4,4.4,10.6,42.5,20,0,0,0,0,0
numerus,interficio,verbo,16.5,5.4,4.4,10.4,36.7,20,0,0,0,20,0
numerus,magnus,adjetivo,68,4.3,3.6,10.4,86.3,30,30,0,0,0,0
numerus,homo,substantivo,19.9,3.4,3,9.7,36,20,0,20,0,0,0
numerus,ciuis,substantivo,9.5,3.6,3.1,9.7,25.9,20,0,20,0,0,0
numerus,habeo,verbo,17.3,3.1,2.8,9.5,32.7,20,0,0,0,20,0
numerus,dies,substantivo,6.3,2.8,2.5,9.2,20.8,20,0,20,0,0,0
numerus,ex,preposição,11.1,2.5,2.4,9.2,25.2,20,0,0,0,0,20
numerus,noster,determinante,5.3,2.5,2.3,9.1,19.2,20,0,0,0,0,0
numerus,is,determinante,17.1,2,2.1,8.9,30.1,20,0,0,0,0,0
numquam,profecto,advérbio,27,5.3,4.1,10.5,46.9,20,0,0,20,0,0
numquam,enim,advérbio,20.4,2.7,2.4,9.8,35.3,20,0,0,20,0,0
numquam,uideo,verbo,22,2.5,2.2,9.7,36.4,20,0,0,0,20,0
numquam,tamen,advérbio,12.1,2.7,2.3,9.7,26.8,20,0,0,20,0,0
numquam,legatus,substantivo,8.6,3.4,2.8,9.7,24.5,20,0,20,0,0,0
numquam,quia,conj.subord.,8.5,3.4,2.8,9.7,24.4,20,0,0,0,0,20
numquam,littera,substantivo,7,3,2.5,9.5,22,20,0,20,0,0,0
numquam,quidem,advérbio,5.5,2.1,1.9,9.3,18.8,20,0,0,20,0,0
numquam,non,advérbio,16.2,1.6,1.6,9.2,28.6,20,0,0,20,0,0
numquam,sui,pronome,5.1,1.4,1.5,9,17,10,0,0,0,0,0
numquam,qui,pronome,15.7,1.3,1.4,9,27.4,20,0,0,0,0,0
numquam,sum,verbo,5.5,0.7,1,8.6,15.8,10,0,0,0,10,0
nunc,uero,advérbio,98.4,4.8,3.7,11.1,118,40,0,0,40,0,0
nunc,quoniam,conj.subord.,35.7,4.3,3.3,10.4,53.7,20,0,0,0,0,20
nunc,etiam,advérbio,41,2.8,2.4,10.3,56.5,30,0,0,30,0,0
nunc,adicio,verbo,40.8,6.5,4.7,10.3,62.3,30,0,0,0,30,0
nunc,quidem,advérbio,23,2.7,2.3,10.1,38.1,20,0,0,20,0,0
nunc,idem,determinante,19.9,2.7,2.3,10,34.9,20,0,0,0,0,0
nunc,ego,pronome,27.4,1.8,1.7,9.8,40.7,20,0,0,0,0,0
nunc,de,preposição,13.5,1.8,1.7,9.7,26.7,20,0,0,0,0,20
nunc,tu,pronome,11.9,1.4,1.4,9.5,24.2,20,0,0,0,0,0
nunc,uenio,verbo,7.4,2,1.8,9.5,20.7,20,0,0,0,20,0
nunc,qui,pronome,21.3,1.1,1.2,9.5,33.1,20,0,0,0,0,0
nunc,pertineo,verbo,9.9,3.7,3,9.4,26,20,0,0,0,20,0
nunc,redeo,verbo,8.4,3.3,2.7,9.4,23.8,20,0,0,0,20,0
nunc,reddo,verbo,7.9,3.2,2.6,9.4,23.1,20,0,0,0,20,0
nunc,absum,verbo,7.5,3.1,2.6,9.4,22.6,20,0,0,0,20,0
nunc,iter,substantivo,6.7,2.9,2.4,9.3,21.3,20,0,20,0,0,0
nunc,primus,adjetivo,5.2,2.4,2.1,9.2,18.9,20,20,0,0,0,0
nuntius,affero,verbo,18.5,5.9,4.7,10.4,39.5,20,0,0,0,20,0
nuntius,uenio,verbo,17.3,4.5,3.8,9.6,35.2,20,0,0,0,20,0
nuntius,Caesar,nome próprio,12.8,4.4,3.8,9.6,30.6,20,0,0,0,0,0
nuntius,unus,determinante,11.4,4.1,3.5,9.3,28.3,20,0,0,0,0,0
nuntius,per,preposição,11.4,4.1,3.5,9.3,28.3,20,0,0,0,0,20
nuntius,atque,conj.coord.,7.5,2.5,2.4,8.3,20.7,20,0,0,0,0,0
ob,quamobrem,advérbio,858.1,15.3,7.8,13.6,894.8,50,0,0,50,0,0
ob,res,substantivo,337.2,5.3,4.3,11.1,357.9,50,0,50,0,0,0
ob,causa,substantivo,19.8,3.7,3.2,9.9,36.6,20,0,20,0,0,0
ob,alius,determinante,9.1,2.9,2.6,9.4,24,20,0,0,0,0,0
ob,unus,determinante,6.3,2.7,2.5,9.2,20.7,20,0,0,0,0,0
ob,is,determinante,29.7,2.4,2.3,9.2,43.6,20,0,0,0,0,0
ob,hic,determinante,16,2.1,2,8.9,29,20,0,0,0,0,0
occido,Milo,nome próprio,17.6,5.7,4.3,10.4,38,20,0,0,0,0,0
occido,homo,substantivo,31.2,4.2,3.3,9.9,48.6,20,0,20,0,0,0
occido,suus,determinante,5.2,2.4,2.1,8.7,18.4,10,0,0,0,0,0
occido,sum,verbo,10.3,1.4,1.4,8.1,21.2,20,0,0,0,20,0
occupo,regnum,substantivo,17.9,5.7,4.5,10.5,38.6,20,0,20,0,0,0
occupo,uolo,verbo,7.6,3.1,2.7,9,22.4,20,0,0,0,20,0
occupo,ut,conj.subord.,6.1,1.9,1.9,8.3,18.2,10,0,0,0,0,10
occurro,tu,pronome,7.3,2.5,2.3,8.2,20.3,20,0,0,0,0,0
oculus,ante,preposição,163.6,7.4,5.7,12.1,188.8,40,0,0,0,0,40
oculus,mens,substantivo,12.1,4.3,3.6,10.1,30.1,20,0,20,0,0,0
oculus,nec,conj.coord.,8.2,2.7,2.5,9.4,22.8,20,0,0,0,0,0
oculus,omnis,determinante,10.7,2.1,2.1,9.1,24,20,0,0,0,0,0
oculus,in,preposição,6.5,1.2,1.5,8.6,17.8,10,0,0,0,0,10
odi,aut,conj.coord.,7.3,3,2.6,8.7,21.6,20,0,0,0,0,0
odi,atque,conj.coord.,6.9,2.4,2.2,8.3,19.8,20,0,0,0,0,0
odium,sine,preposição,15.6,4.2,3.5,10,33.3,20,0,0,0,0,20
offero,fors2,substantivo,46.4,10,7.3,11.9,75.6,30,0,30,0,0,0
officium,imperator,substantivo,14.3,4.8,3.9,10.2,33.2,20,0,20,0,0,0
officium,studium,substantivo,11.2,4.1,3.4,9.9,28.6,20,0,20,0,0,0
officium,meus,determinante,12.1,3,2.7,9.4,27.2,20,0,0,0,0,0
officium,de,preposição,17.8,2.9,2.6,9.4,32.7,20,0,0,0,0,20
officium,nullus,determinante,6.3,2.8,2.5,9.2,20.8,20,0,0,0,0,0
officium,tuus,determinante,7.9,2.6,2.4,9.2,22.1,20,0,0,0,0,0
officium,omnis,determinante,7.6,2,2,8.8,20.4,20,0,0,0,0,0
officium,in,preposição,6.2,1.3,1.5,8.4,17.4,10,0,0,0,0,10
officium,et,conj.coord.,7,1.3,1.5,8.3,18.1,10,0,0,0,0,0
olim,qui,pronome,5.9,1.7,1.8,7.5,16.9,10,0,0,0,0,0
omnis,res,substantivo,43.7,1.4,1.4,10.5,57,30,0,30,0,0,0
omnis,ex,preposição,45.1,1.7,1.6,10.5,58.9,30,0,0,0,0,30
omnis,que,conj.coord.,24.3,0.9,1.1,10.4,36.7,20,0,0,0,0,0
omnis,qui,pronome,10.3,0.4,0.8,10.3,21.8,20,0,0,0,0,0
omnis,ut,conj.subord.,15.3,0.8,1.1,10.3,27.5,20,0,0,0,0,20
omnis,cum,conj.subord.,12.6,0.7,1,10.2,24.5,20,0,0,0,0,20
omnis,in,preposição,6.8,0.4,0.8,10.2,18.2,10,0,0,0,0,10
omnis,hic,determinante,8.8,0.6,0.9,10.2,20.5,20,0,0,0,0,0
omnis,ab,preposição,8.2,0.7,1,10,19.9,20,0,0,0,0,20
omnis,copia,substantivo,55.4,3.4,2.7,10,71.5,30,0,30,0,0,0
omnis,boni,substantivo,77.9,4.7,3.5,9.9,96,30,0,30,0,0,0
omnis,per,preposição,18.8,1.6,1.6,9.9,31.9,20,0,0,0,0,20
omnis,iste,determinante,13,1.3,1.4,9.8,25.5,20,0,0,0,0,0
omnis,gens,substantivo,49.8,3.8,3,9.7,66.3,30,0,30,0,0,0
omnis,unus,determinante,12.6,1.4,1.5,9.7,25.2,20,0,0,0,0,0
omnis,nos,pronome,7.1,1,1.2,9.6,18.9,20,0,0,0,0,0
omnis,pars,substantivo,12.7,1.7,1.6,9.5,25.5,20,0,20,0,0,0
omnis,ciuis,substantivo,13.9,1.8,1.7,9.5,26.9,20,0,20,0,0,0
omnis,uos,pronome,6,1.1,1.2,9.5,17.8,10,0,0,0,0,0
omnis,scelus,substantivo,16.9,2.3,2,9.4,30.6,20,0,20,0,0,0
omnis,tempus,substantivo,5.5,1.1,1.3,9.4,17.3,10,0,10,0,0,0
omnis,Gallia,nome próprio,15.4,2.4,2.2,9.2,29.2,20,0,0,0,0,0
omnis,malum,substantivo,12.4,2.1,1.9,9.2,25.6,20,0,20,0,0,0
omnis,sermo,substantivo,13.3,2.4,2.1,9.1,26.9,20,0,20,0,0,0
omnis,ante,preposição,13,2.4,2.1,9.1,26.6,20,0,0,0,0,20
omnis,oculus,substantivo,13,2.4,2.1,9.1,26.6,20,0,20,0,0,0
omnis,uoluptas,substantivo,12.9,2.4,2.1,9.1,26.5,20,0,20,0,0,0
omnis,ordo,substantivo,12.1,2.3,2,9.1,25.5,20,0,20,0,0,0
omnis,reliquus,determinante,9,1.9,1.8,9.1,21.8,20,0,0,0,0,0
omnis,aetas,substantivo,8.4,1.8,1.7,9.1,21,20,0,20,0,0,0
onus,sui,pronome,6.1,2.7,2.5,8.3,19.6,20,0,0,0,0,0
opera,pretium,substantivo,54.5,8.1,6.1,11.5,80.2,30,0,30,0,0,0
opera,edo,verbo,34.5,7.8,5.9,11.2,59.4,30,0,0,0,30,0
opera,perdo,verbo,37.5,6.9,5.3,11.2,60.9,30,0,0,0,30,0
opera,do,verbo,111.8,5.5,4.4,11,132.7,40,0,0,0,40,0
opera,consilium,substantivo,9.2,3.5,3.1,9.6,25.4,20,0,20,0,0,0
opera,ut,conj.subord.,39.8,3.1,2.8,9.5,55.2,20,0,0,0,0,20
opera,suus,determinante,6.9,2.4,2.3,9,20.6,20,0,0,0,0,0
opera,meus,determinante,5.3,2.4,2.3,8.9,18.9,20,0,0,0,0,0
opera,que,conj.coord.,11.1,2,2,8.7,23.8,20,0,0,0,0,0
oportet,specto,verbo,19,6,4.7,10.6,40.3,20,0,0,0,20,0
oportet,puto,verbo,7.8,3.2,2.7,9.3,23,20,0,0,0,20,0
oportet,non,advérbio,31.1,2.6,2.3,9.1,45.1,20,0,0,20,0,0
oportet,ut,conj.subord.,5.6,1.7,1.7,8.5,17.5,10,0,0,0,0,10
oppidum,expugno,verbo,28.9,8.5,6.3,11,54.7,20,0,0,0,20,0
oppidum,pars,substantivo,9.2,3.5,3,9.6,25.3,20,0,20,0,0,0
oppidum,ex,preposição,20.6,3.1,2.8,9.5,36,20,0,0,0,0,20
oppidum,in,preposição,35.5,2.5,2.3,9.1,49.4,20,0,0,0,0,20
ops,fero,verbo,18,4,3.4,9.9,35.3,20,0,0,0,20,0
ops,an,conj.coord.,11.1,4,3.4,9.9,28.4,20,0,0,0,0,0
ops,tantus,determinante,7.7,3.1,2.8,9.4,23,20,0,0,0,0,0
ops,possum,verbo,6.9,2.1,2.1,8.8,19.9,20,0,0,0,20,0
ops,atque,conj.coord.,7.4,2,2,8.7,20.1,20,0,0,0,0,0
ops,et,conj.coord.,10.8,1.6,1.7,8.4,22.5,20,0,0,0,0,0
opto,mors,substantivo,13.3,4.6,3.8,9.9,31.6,20,0,20,0,0,0
opto,magis,advérbio,16.9,4.4,3.6,9.9,34.8,20,0,0,20,0,0
opto,quidem,advérbio,8.8,3.4,3,9.2,24.4,20,0,0,20,0,0
opto,aut,conj.coord.,5.8,2.6,2.4,8.7,19.5,20,0,0,0,0,0
opus,magnus,adjetivo,79.5,4.2,3.6,10.5,97.8,30,30,0,0,0,0
opus,tantus,determinante,35.8,4.2,3.6,10.4,54,20,0,0,0,0,0
opus,delecto,verbo,14.8,5,4.1,10.3,34.2,20,0,0,0,20,0
opus,quantus,determinante,8.8,3.4,3,9.7,24.9,20,0,0,0,0,0
opus,sum,verbo,27.9,1.7,1.8,8.8,40.2,20,0,0,0,20,0
oratio,longus,adjetivo,34.8,5.6,4.5,10.8,55.7,20,20,0,0,0,0
oratio,meus,determinante,65,4.3,3.6,10.6,83.5,30,0,0,0,0,0
oratio,perpetuus,adjetivo,18.2,5.8,4.6,10.5,39.1,20,20,0,0,0,0
oratio,genus,substantivo,14.7,4,3.4,10.1,32.2,20,0,20,0,0,0
oratio,habeo,verbo,14.3,2.7,2.5,9.5,29,20,0,0,0,20,0
oratio,autem,conj.coord.,5.7,2.6,2.4,9.3,20,20,0,0,0,0,0
orbis,terra,substantivo,258.4,8.4,6.3,12.3,285.4,50,0,50,0,0,0
orbis,totus,determinante,13.1,4.5,3.7,9.8,31.1,20,0,0,0,0,0
orbis,per,preposição,15,4.1,3.4,9.6,32.1,20,0,0,0,0,20
orbis,in,preposição,6.6,1.7,1.8,8,18.1,10,0,0,0,0,10
ordo,equester,adjetivo,59.8,8.9,6.4,11.4,86.5,30,30,0,0,0,0
ordo,amplus,adjetivo,15.1,5.1,4.1,10.3,34.6,20,20,0,0,0,0
ordo,longus,adjetivo,13.4,4.6,3.8,10.2,32,20,20,0,0,0,0
ordo,dignitas,substantivo,12.1,4.3,3.6,10,30,20,0,20,0,0,0
ordo,hic,determinante,92.2,3.3,2.8,9.9,108.2,30,0,0,0,0,0
ordo,totus,determinante,13.2,3.7,3.2,9.9,30,20,0,0,0,0,0
ordo,omnis,determinante,20.3,2.5,2.3,9.4,34.5,20,0,0,0,0,0
ordo,populus,substantivo,5.2,2.4,2.3,9.2,19.1,20,0,20,0,0,0
ordo,homo,substantivo,6.1,2.2,2.1,9.1,19.5,20,0,20,0,0,0
ordo,atque,conj.coord.,6.5,1.7,1.8,8.8,18.8,20,0,0,0,0,0
oro,obtestor,verbo,50.1,10.8,7.6,12,80.5,30,0,0,0,30,0
oro,deus,substantivo,12.6,4.4,3.6,9.6,30.2,20,0,20,0,0,0
oro,tu,pronome,59.9,4.3,3.5,9.6,77.3,30,0,0,0,0,0
oro,ut,conj.subord.,29.6,3.4,3,9,45,20,0,0,0,0,20
oro,facio,verbo,6.5,2.8,2.5,8.5,20.3,20,0,0,0,20,0
oro,atque,conj.coord.,10.6,2.8,2.5,8.5,24.4,20,0,0,0,0,0
os,uos,pronome,13.3,3.7,3.2,9.6,29.8,20,0,0,0,0,0
os,per,preposição,8.3,3.3,2.9,9.3,23.8,20,0,0,0,0,20
os2,et,conj.coord.,10.8,2.8,2.5,7.5,23.6,20,0,0,0,0,0
ostendo,uirtus,substantivo,9.3,3.6,3,9.6,25.5,20,0,20,0,0,0
ostendo,uolo,verbo,9.8,3,2.6,9.3,24.7,20,0,0,0,20,0
ostendo,nihil,pronome,5.7,2.6,2.3,9,19.6,20,0,0,0,0,0
ostendo,suus,determinante,7.3,2.5,2.2,9,21,20,0,0,0,0,0
otium,tantus,determinante,9.4,3.6,3.1,9.4,25.5,20,0,0,0,0,0
otium,quidem,advérbio,8.3,3.3,2.9,9.2,23.7,20,0,0,20,0,0
otium,ad,preposição,13.2,2.6,2.4,8.8,27,20,0,0,0,0,20
otium,atque,conj.coord.,7.3,2.2,2.1,8.5,20.1,20,0,0,0,0,0
otium,in,preposição,15.1,2.1,2,8.5,27.7,20,0,0,0,0,20
otium,non,advérbio,5.5,1.6,1.7,8.2,17,10,0,0,10,0,0
paene,iam,advérbio,7.8,3.2,2.9,9.2,23.1,20,0,0,20,0,0
paene,publicus,adjetivo,7,2.9,2.7,9,21.6,20,20,0,0,0,0
