"lemma","Prosa histórica_Freq","Prosa histórica_NormFreq","Prosa filosófica_Freq","Prosa filosófica_NormFreq","Prosa oratória_Freq","Prosa oratória_NormFreq","Prosa epistolográfica_Freq","Prosa epistolográfica_NormFreq","Poesia lírica_Freq","Poesia lírica_NormFreq","Poesia didática_Freq","Poesia didática_NormFreq","Poesia trágica_Freq","Poesia trágica_NormFreq","Poesia épica_Freq","Poesia épica_NormFreq","Prosa ficcional_Freq","Prosa ficcional_NormFreq","genre_DP"
"Palicanus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pammenes",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Panhormus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pannosus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"panthera",0,0,0,0,0,0,1,0.264977874347492,0,0,1,0.848248367121893,0,0,0,0,0,0,0.828320467536249
"parietinae",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Paris",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,2,1.73731758165393,1,1.93050193050193,0,0,0.811325136659376
"parthicus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"particeps2",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"patina",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,1,0.848248367121893,0,0,0,0,0,0,0.787116409177409
"Patrae",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pauculus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pedarius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peducaeus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pegma",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pella",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pentelicus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peraeque",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peramans",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perbelle",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perdiligenter",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perdiu",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perfacile",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perfidelis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perfidus",0,0,0,0,0,0,1,0.264977874347492,2,1.68251030537562,0,0,3,2.60597637248089,0,0,0,0,0.788076577778856
"pergrauiter",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perhibeo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perhonorificus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perillustris",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perincommode",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"periucundus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perlectio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perlongus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"permolestus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"permuto",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,2,1.73731758165393,0,0,0,0,0.829280636137696
"perplaceo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perscriptio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pertexo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pertimeo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peruinco",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peruolo2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"peruoluto",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"perurbanus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"petiturio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"phaselus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Phemius",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Philadelphus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"philippicus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Philogenes",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"philologia",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Philomelium",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Philotimus",0,0,0,0,0,0,8,2.11982299477994,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Philoxenus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pigeo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pigmentum",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pilia",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pilius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pilus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pindenissus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pinna",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"piraeus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pisaurensis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"piscina",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"piscinarius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"piscinarius2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"placabilis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"plaetorianus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"plancius",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"plebecula",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"ploratus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"plumbeus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"plurimus2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"poema",0,0,0,0,0,0,4,1.05991149738997,3,2.52376545806343,0,0,0,0,0,0,0,0,0.82798076889747
"Polycharmus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pomponia",0,0,0,0,0,0,7,1.85484512043244,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"ponderosus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"postis",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.747212218058796
"postremo",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"postremus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Postumia",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"praefulcio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"praegnans",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"praenomen",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"praeproperus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"praeuaricor",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pragmaticus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prehenso",0,0,0,0,0,0,2,0.529955748694984,0,0,1,0.848248367121893,0,0,0,0,0,0,0.828320467536249
"prensatio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"priuilegium",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"procilius",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prodromus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"proficisco",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prognostica",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"progressus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prolixus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prooemium",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"prorogo",0,0,0,0,0,0,7,1.85484512043244,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Protogenes",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"proximus",0,0,0,0,0,0,13,3.4447123665174,0,0,0,0,0,0,0,0,2,4.49337227589306,0.853756269692989
"Pseudocato",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Ptolomaeus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"publicanus2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pudet",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pugio",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pulchellus",0,0,0,0,0,0,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"puluerulentus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Pusilla",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"puteal",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Puteoli",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"putidus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"putus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"pyla",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quadragesimus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quaterni",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quaternus",0,0,0,0,0,0,2,0.529955748694984,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"quercus",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,5,4.24124183560947,1,0.868658790826963,0,0,0,0,0.753027390802486
"quingeni",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quini",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quinquagesimus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quintilis",0,0,0,0,0,0,13,3.4447123665174,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quintius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"quisquiliae",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"rabirianus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"radius",0,0,0,0,0,0,1,0.264977874347492,0,0,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.788416276417635
"raptim",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"rare",0,0,0,0,0,0,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"ratiocinator",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"raudusculum",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"recolligo",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,1,0.868658790826963,0,0,0,0,0.829280636137696
"redemptor",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"refractariolus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"refrigo",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"reliquia",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"requies2",0,0,0,0,0,0,2,0.529955748694984,0,0,1,0.848248367121893,0,0,0,0,0,0,0.828320467536249
"resaluto",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"resipisco",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"restitutio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"retego",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,1,0.868658790826963,1,1.93050193050193,0,0,0.811325136659376
"reuiso",0,0,0,0,0,0,3,0.794933623042476,1,0.84125515268781,0,0,0,0,1,1.93050193050193,0,0,0.81002526941915
"rhetor",0,0,0,0,0,0,1,0.264977874347492,2,1.68251030537562,0,0,0,0,0,0,0,0,0.82798076889747
"Rhinton",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"rhodius",0,0,0,0,0,0,3,0.794933623042476,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"Rosia",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"ruminatio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"rumusculus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"rusticus2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sallustius",0,0,0,0,0,0,2,0.529955748694984,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"salueo",0,0,0,0,0,0,3,0.794933623042476,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.747212218058796
"Salus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Samos",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sampsiceramus",0,0,0,0,0,0,6,1.58986724608495,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sanctio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sanguinarius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"satisdatio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"satisdo",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Satyrus",0,0,0,0,0,0,4,1.05991149738997,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"scaptius",0,0,0,0,0,0,13,3.4447123665174,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"schida",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"scitus2",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"scripulum",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"Scrofa",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sebosus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sedecula",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Selicius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"september",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"septemdecim",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Seruilia",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"seruola",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sibilo",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,0,0,1,0.868658790826963,0,0,0,0,0.788076577778856
"sibilum",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sicca",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sicco",0,0,0,0,0,0,1,0.264977874347492,2,1.68251030537562,0,0,1,0.868658790826963,0,0,1,2.24668613794653,0.772648020215535
"sicinius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"siculus2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sicyon",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sicyonius",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sillybus",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sincere",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sisto",0,0,0,0,0,0,1,0.264977874347492,0,0,1,0.848248367121893,4,3.47463516330785,0,0,0,0,0.788416276417635
"Solonium",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sonitus",0,0,0,0,0,0,3,0.794933623042476,1,0.84125515268781,1,0.848248367121893,1,0.868658790826963,0,0,0,0,0.747212218058796
"Sopolis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sositheus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Spongia",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sterto",0,0,0,0,0,0,1,0.264977874347492,2,1.68251030537562,0,0,0,0,0,0,0,0,0.82798076889747
"struma",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"suauiter",0,0,0,0,0,0,2,0.529955748694984,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
"subinanis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"subito",0,0,0,0,0,0,7,1.85484512043244,0,0,7,5.93773856985325,0,0,0,0,0,0,0.828320467536249
"submoleste",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"subodiosus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"subringor",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"subscribo",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,1,0.848248367121893,0,0,0,0,0,0,0.787116409177409
"subturpiculus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"suburbanus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Sulla",0,0,0,0,0,0,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"sumptus2",0,0,0,0,0,0,11,2.91475661782241,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"superficies",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"suspiritus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"suspiro",0,0,0,0,0,0,2,0.529955748694984,0,0,1,0.848248367121893,0,0,1,1.93050193050193,0,0,0.810364968057929
"Synnada",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"synnadensis",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"syrie",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Syrus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"t",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tabellarius",0,0,0,0,0,0,9,2.38480086912743,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Tabernae",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"talarius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"talentum",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tantulum2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Tarsus",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tecte",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tectorium",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tenere",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"terruncius",0,0,0,0,0,0,4,1.05991149738997,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tertium",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"testis3",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Tettius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Teucris",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Thallumetus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Thalna",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"theopompius",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Thermus",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Thessalonica",0,0,0,0,0,0,18,4.76960173825486,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"titinius",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"toculio",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"togula",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"traductor",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tragoedus",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Tralles",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"transito",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"translaticius",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"trebulanus",0,0,0,0,0,0,5,1.32488937173746,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tres2",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"Triarius",0,0,0,0,0,0,2,0.529955748694984,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tribulis2",0,0,0,0,0,0,3,0.794933623042476,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tributim",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"tributus2",0,0,0,0,0,0,1,0.264977874347492,0,0,0,0,0,0,0,0,0,0,0.86918482725631
"triens",0,0,0,0,0,0,1,0.264977874347492,1,0.84125515268781,0,0,0,0,0,0,0,0,0.82798076889747
